autores;data de apresentação e ementa
Autor: JAIR BOLSONARO - PPB/RJ.;Data de apresentação: 11/11/1998Ementa: SOLICITA INFORMAÇÕES AO MINISTÉRIO DO EXÉRCITO SOBRE C0ONCESSÃO DE PENSÃO A FILHAS DE EX - COMBATENTE DA FEB .
Autor: JAIR BOLSONARO - PPB/RJ.;Data de apresentação: 1/10/1997Ementa: ESTABELECE PLEBISCITO SOBRE A APLICAÇÃO DA PRISÃO PERPETUA. Explicação: A SER REALIZADA, A CONSULTA POPULAR, POR OCASIÃO DAS ELEIÇÕES DE 1998).
Autor: JAIR BOLSONARO - PPB/RJ.;Data de apresentação: 1/10/1997Ementa: ESTABELECE PLEBISCITO SOBRE A APLICAÇÃO DE TRABALHO FORÇADO.
Autor: JAIR BOLSONARO - PPB/SP.;Data de apresentação: 1/10/1997Ementa: ESTABELECE PLEBISCITO SOBRE A APLICAÇÃO DA PENA DE MORTE.
Autor: Jair Bolsonaro - PPB/RJ.;"Data de apresentação: 4/3/1997Ementa: Altera o art. 83 da Lei nº 8.069, de 13 de julho de 1990, que ""dispõe sobre o Estatuto da Criança e do Adolescente, e dá outras providências"". Explicação: Inclui o adolescente na exigencia de autorização dos pais ou responsaveis para viajar.
"
Autor: JAIR BOLSONARO - PPB/RJ.;"Data de apresentação: 18/3/1997Ementa: Acrescenta inciso ao artigo 50 da Lei nº 6.880, de 09 de dezembro de 1980, que ""DIspõe sobre o Estatuto dos Militares"". Explicação: Inclui dentre os direitos dos militares, a transferência de uma para outra instituição de ensino, bem como aos respectivos dependentes, em qualquer época do ano e independente de vaga, em razão de comprovada transferência ex officio, na localidade da nova residência ou próxima.  
Poder Conclusivo das Comissões - artigo 24, inciso II."
Autor: Jair Bolsonaro - PPB/RJ.;"Data de apresentação: 2/4/1997Ementa: Altera a Lei nº 4.591, de 16 de dezembro de 1964, que ""Dispõe sobre o condomínio em edificações e as incorporações imobiliárias"", no capítulo referente à Assembléia Geral. Explicação: Estabelece que nas assembléias gerais dos condôminos, é defeso a um procurador representar mais de uma unidade.
"
Autor: JAIR BOLSONARO - PPB/RJ.;"Data de apresentação: 16/4/1997Ementa: Acrescenta a alínea ""h"" ao artigo oitavo, inciso II, da Lei 9.250, de 26 de dezembro de 1995, que ""Altera a legislação do imposto de renda das pessoas físicas, e dá outras providências"". Explicação: Autoriza a dedução do imposto de renda das despesas comprovadamente efetuadas no ano-calendário com empregados domésticos, regularmente contratados. Poder Conclusivo das Comissões - artigo 24, inciso II."
Autor: Jair Bolsonaro - PPB/RJ.;Data de apresentação: 16/4/1997Ementa: Proíbe, pelo prazo de cinco anos, a exportação de madeira não beneficiada oriunda de floresta nativa.
Autor: Jair Bolsonaro - PPB/RJ.;"Data de apresentação: 16/4/1997Ementa: Acrescenta incisos ao art. 59 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 - Código Penal brasileiro. Explicação: Dispõe que o juiz ao fixar a pena, estabelecerá a data em que o réu será libertado, bem como daquela em que poderá ocorrer o livramento condicional, se todas as exigências legais forem cumpridas.
"
Autor: JAIR BOLSONARO - PPB/RJ.;Data de apresentação: 7/5/1997Ementa: Autoriza o porte federal de arma de fogo aos Congressistas.
Autor: Jair Bolsonaro - PPB/RJ.;"Data de apresentação: 18/6/1997Ementa: Estabelece o direito de o parlamentar comunicar-se, pessoal e reservadamente, com o cidadão, quando este se achar preso.
"
Autor: Jair Bolsonaro - PPB/RJ.;"Data de apresentação: 20/8/1997Ementa: Altera dispositivo da Lei nº 4.591, de 16 de dezembro de 1964, que dispõe sobre o condomínio em edificações e as incorporações imobiliárias.
 Explicação: Estabelece que a critério do síndico, poderá ser distribuída aos condôminos relação indicando as unidades que se encontram adimplentes para com o condomínio.
"
Autor: JAIR BOLSONARO - PPB/RJ.;Data de apresentação: 16/4/1997Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DO EXERCITO SOBRE A INTERDIÇÃO PARCIAL DA AVENIDA DUQUE DE CAXIAS, NA VILA MILITAR, RIO DE JANEIRO. Explicação: MINISTRO ZENILDO GONZAGA DE LUCENA).
Autor: JAIR BOLSONARO - PPB/RJ.;Data de apresentação: 23/4/1997Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DE MINAS E ENERGIA SOBRE REPASSE DE VERBA A PREFEITURA MUNICIPAL DE PRAIA GRANDE, ESTADO DE SÃO PAULO. Explicação: DEVIDO AOS ROYALTIES, MES A MES, DE 1994 ATE MARÇO DE 1997, TENDO EM VISTA A PRODUÇÃO DA PLATAFORMA DE MERLUZA). (MINISTRO RAIMUNDO MENDES BRITO).
Autor: JAIR BOLSONARO - PPB/RJ.;Data de apresentação: 22/5/1997Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DA FAZENDA SOBRE PROGRAMA DE FORMAÇÃO DE CANDIDATOS CLASSIFICADOS EM CONCURSOS PUBLICOS PARA O CARGO DE AUDITOR FISCAL DO TESOURO NACIONAL (AFTN). Explicação: MINISTRO PEDRO MALAN).
Autor: JAIR BOLSONARO - PPB/RJ.;Data de apresentação: 13/8/1997Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DA FAZENDA SOBRE CONVENIO OU CONTRATO CELEBRADO ENTRE O BANCO DO BRASIL E A FUNDAÇÃO CULTURAL E ECOLOGICA ANJOS DO ASFALTO. Explicação: MINISTRO PEDRO MALAN).
Autor: JAIR BOLSONARO - PPB/RJ.;Data de apresentação: 13/8/1997Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DAS COMUNICAÇÕES SOBRE CONVENIO OU CONTRATO CELEBRADO ENTRE A EMBRATEL E A FUNDAÇÃO CULTURAL E ECOLOGICA ANJOS DO ASFALTO. Explicação: MINISTRO SERGIO MOTTA).
Autor: Jair Bolsonaro - PPB/RJ.;"Data de apresentação: 13/11/1997Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DA AERONAUTICA SOBRE RELATORIO
FINAL ACERCA DO ACIDENTE OCORRIDO COM A AERONAVE HERCULES C-130,
DA FORÇA AEREA BRASILEIRA.
 Explicação: ACIDENTE OCORRIDO EM 14 DE OUTUBRO DE 1994).
(MINISTRO LELIO VIANA LOBO).
"
Autor: JAIR BOLSONARO - PPB/RJ.;Data de apresentação: 27/11/1997Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DA ADMINSITRAÇÃO FEDERAL E REFORMA DO ESTADO. Explicação: MINISTRO BRESSER PEREIRA).
Autor: JAIR BOLSONARO - PPB/RJ.;Data de apresentação: 23/10/1996Ementa: SUSTA A APLICAÇÃO DO DISPOSTO NO DECRETO 2027, DE 11 DE OUTUBRO DE 1996, QUE 'DISPÕE SOBRE A NOMEAÇÃO PARA CARGO OU EMPREGO EFETIVO NA ADMINISTRAÇÃO PUBLICA FEDERAL DIRETA E INDIRETA DE SERVIDOR PUBLICO CIVIL APOSENTADO OU SERVIDOR PUBLICO MILITAR REFORMADO OU DA RESERVA REMUNERADA'.
Autor: Jair Bolsonaro - PPB/RJ.;"Data de apresentação: 11/1/1996Ementa: Dá nova redação ao art. 228 da Constituição Federal. Explicação: Estabelece que os menores de 16 (dezesseis) anos são inimputaveis, sujeitando-se as normas da legislação especial.  
"
Autor: JAIR BOLSONARO - PPB/RJ.;Data de apresentação: 6/3/1996Ementa: RESTABELECE A VINCULAÇÃO A UNIÃO DOS POLICIAIS MILITARES E DOS BOMBEIROS DO ANTIGO DISTRITO FEDERAL, OPTANTES DE ACORDO COM O ARTIGO 46 DA LEI 4242, DE 17 DE JULHO DE 1963, TRANSFERIDOS AO ENTÃO ESTADO DA GUANABARA, ATUAL ESTADO DO RIO DE JANEIRO, E DA OUTRAS PROVIDENCIAS.
Autor: Jair Bolsonaro - PPB/RJ.;"Data de apresentação: 9/4/1996Ementa: PROIBE O USO DE VOCABULOS ESTRANGEIROS NOS CASOS QUE ESPECIFICA.
 Explicação: NA IDENTIFICAÇÃO DE ESTABELECIMENTOS COMERCIAIS, BEM COMO NOS
ANUNCIOS E NOS ROTULOS DE MERCADORIAS.
"
Autor: JAIR BOLSONARO - PPB/RJ.;Data de apresentação: 9/4/1996Ementa: REVOGA O ARTIGO 204 DO DECRETO-LEI 1001, DE 21 DE OUTUBRO DE 1969 - CODIGO PENAL MILITAR. Explicação: SUPRIMINDO O DISPOSITIVO QUE PROIBE O OFICIAL DA ATIVA, DE COMECIAR, OU TOMAR PARTE NA ADMINISTRAÇÃO OU GERENCIA DE SOCIEDADE COMERCIAL, OU DELA SER SOCIO OU PARTICIPAR).
Autor: Jair Bolsonaro - PPB/RJ.;Data de apresentação: 22/5/1996Ementa: Estabelece o dia 1º de janeiro como data-base dos servidores públicos civis e militares.
Autor: JAIR BOLSONARO - PPB/RJ.;Data de apresentação: 4/6/1996Ementa: CONCEDE INDENIZAÇÃO AOS BENEFICIARIOS DOS SERVIDORES PUBLICOS E DOS CIVIS MORTOS EM CONSEQUENCIA DE ATO OU FATO RELACIONADO COM O MOVIMENTO DE REPRESSÃO, NO PERIODO DE 02 DE SETEMBRO DE 1961 A 15 DE AGOSTO DE 1979, E DA OUTRAS PROVIDENCIAS.
Autor: JAIR BOLSONARO - PPB/RJ.;Data de apresentação: 5/6/1996Ementa: Projeto de lei que dispõe sobre o valor da pensão deferida aos beneficiários dos servidores públicos mortos em consequência de ato ou fato relacionado com o movimento de repressão, no período de 2 de setembro de 1961 a 15 de agosto de 1979, e dá outras providências.
Autor: Jair Bolsonaro - PPB/RJ.;Data de apresentação: 4/7/1996Ementa: Dispõe sobre a data de pagamento dos servidores públicos federais civis e militares.
Autor: Jair Bolsonaro - PPB/RJ.;Data de apresentação: 7/8/1996Ementa: Dispõe sobre novas dimensões e posicionamento do pára-choque traseiro em caminhões e veículos rebocadores de carga, e dá outras providências.
Autor: Jair Bolsonaro - PPB/RJ.;"Data de apresentação: 21/8/1996Ementa: Suprime o inciso VI do art. 28 e altera o inciso II do art. 30 da Lei nº 8.906, de 4 de julho de 1994, que ""dispõe sobre o Estatuto da Advocacia e a Ordem dos Advogados do Brasil - OAB""."
Autor: Jair Bolsonaro - PPB/RJ.;"Data de apresentação: 10/9/1996Ementa: Dá nova redação ao ""caput"" e acrescenta parágrafo 1º ao artigo 30 da Lei nº 5.700, de 1º de setembro de 1971, que ""dispõe sobre a forma e a apresentação dos Símbolos Nacionais, e dá outras providências"". Explicação: ESTABELECENDO QUE EM EVENTOS SOLENES OU EM REUNIÕES DE 
ASSOCIAÇÕES, CLUBES DE SERVIÇOS E DE OUTRAS ENTIDADES EM QUE A 
BANDEIRA NACIONAL ESTEJA PRESENTE, SERA ADMITIDO O USO DE 
PALMAS COMO FORMA DE HOMENAGEA-LA, APOS O FINAL DA EXECUÇÃO DO 
HINO QUE ESTIVER SENDO EXECUTADO.
"
Autor: Jair Bolsonaro - PPB/RJ.;"Data de apresentação: 30/10/1996Ementa: Prorroga os benefícios fiscais outorgados ao setor de informática e automação, nas condições que especifica.  
_NOVA EMENTA DO SUBSTITUTIVO DO SENADO FEDERAL:  Altera a Lei nº 8.248, de 23 de outubro de 1991, a Lei nº 8.387, de 30 de dezembro de 1991, e o Decreto-Lei nº 288, de 28 de fevereiro de 1967,  ispondo sobre a capacitação e competitividade do setor de tecnologia de informação. Explicação: Estendendo até 31 de dezembro de 2003 o benefício de isenção do IPI incidente sobre os bens de informática e automação produzidos nas regiões de influência da SUDAM, da SUDENE e da Região Centro-Oeste; após essa data, o benefício fica convertido em redução do IPI, de forma progressiva; para as demais regiões, o benefício estende-se até 31 de dezembro de 2000 e a conversão da redução também será progressiva, até 2009, quando será extinto.
"
Autor: JAIR BOLSONARO - PPB/RJ.;Data de apresentação: 11/1/1996Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DA AERONAUTICA SOBRE A AERONAVE HERCULES C - 130 NUMERO 2460, QUE CAIU NA REGIÃO DE FORMOSA DO RIO CLARO, ESTADO DA BAHIA, EM 14 DE OUTUBRO DE 1994. Explicação: MINISTRO LELIO VIANA LOBO).
Autor: JAIR BOLSONARO - PPB/RJ.;Data de apresentação: 19/3/1996Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DO EXERCITO SOBRE A SUSPENSÃO DO PAGAMENTO DE ADICIONAL DE INVALIDEZ AOS MILITARES REFORMADOS. Explicação: MINISTRO ZENILDO ZOROASTRO).
Autor: JAIR BOLSONARO - PPB/RJ.;Data de apresentação: 18/6/1996Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DA AERONAUTICA SOBRE ACIDENTES COM AERONAVES MILITARES NO PERIODO DE 1988 ATE A PRESENTE DATA. Explicação: MINISTRO LELIO VIANA LOBO).
Autor: JAIR BOLSONARO - PPB/RJ.;Data de apresentação: 24/7/1996Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DO EXERCITO SOBRE O FUNDO DE SAUDE DO EXERCITO. Explicação: SE O HOSPITAL SAMARITANO, EM BOTAFOGO, RIO DE JANEIRO, RJ E CONVENIADO AO SUS - SISTEMA DE SAUDE). (MINISTRO ZENILDO ZOROASTRO DE LUCENA).
Autor: JAIR BOLSONARO - PPB/RJ.;Data de apresentação: 24/7/1996Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DA SAUDE SOBRE REPORTAGEM PUBLICADA NO JORNAL 'CORREIO BRAZILIENSE'. Explicação: MINISTRO ADIB JATENE).
Autor: JAIR BOLSONARO - PPB/RJ.;Data de apresentação: 12/9/1996Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DA FAZENDA SOBRE REPASSE DE NUMERARIO AO GOVERNO DO ESTADO DO RIO DE JANEIRO PARA PAGAMENTO DE PESSOAL DO CORPO DE BOMBEIROS MILITAR E POLICIA MILITAR. Explicação: MINISTRO PEDRO MALAN).
Autor: Jair Bolsonaro.;Data de apresentação: 15/3/1995Ementa: 
Autor: JAIR BOLSONARO - PPB/RJ.;Data de apresentação: 29/11/1995Ementa: SUGERE AO PODER EXECUTIVO, POR INTERMEDIO DO MINISTERIO DA FAZENDA, A APRESENTAÇÃO DE PROJETO DE LEI COM A FINALIDADE DE REAJUSTAR A PENSÃO INSTITUIDA PELA LEI 3448, DE 03 DE NOVEMBRO DE 1958, EM FAVOR DA SENHORA JUSTINIANA FLEURY PASSOS, REVERTIDA PARA A SENHORA MARIA NILZA FLEURY PASSOS, FILHA DO EX-DEPUTADO EDSON JUNQUEIRA PASSOS.
Autor: JAIR BOLSONARO - PPB/RJ.;Data de apresentação: 29/11/1995Ementa: SUGERE AO PODER EXECUTIVO, POR INTERMEDIO DA ADVOCACIA-GERAL DA UNIÃO, NO SENTIDO DE SER DEFINIDA A ESTRUTURA REMUNERATORIA PARA A CONCESSÃO DA PENSÃO ESPECIAL DE QUE TRATA O INCISO II DO ARTIGO 53 DO ATO DAS DISPOSIÇÕES CONSTITUCIONAIS TRANSITORIAS DA CONSTITUIÇÃO FEDERAL.
Autor: JAIR BOLSONARO - PPB/RJ.;Data de apresentação: 6/12/1995Ementa: DISPÕE SOBRE A INSTITUIÇÃO DO DIA DO DETETIVE PROFISSIONAL.
Autor: JAIR BOLSONARO - PPB/RJ.;Data de apresentação: 13/12/1995Ementa: ALTERA DISPOSITIVO DA LEI 8237, DE 30 DE SETEMBRO DE 1991, QUE 'DISPÕE SOBRE A REMUNERAÇÃO DOS SERVIDORES MILITARES FEDERAIS DAS FORÇAS ARMADAS E DA OUTRAS PROVIDENCIAS.' (CONCEDENDO AO MILITAR, NO PERIODO DE PASSAGEM PARA A RESERVA, UMA INDENIZAÇÃO CORRESPONDENTE AO VALOR DE DEZ REMUNERAÇÕES DO ULTIMO POSTO OU GRADUAÇÃO QUE POSSUIA NA ATIVA).
Autor: JAIR BOLSONARO - PPR/RJ.;Data de apresentação: 16/2/1995Ementa: REGULAMENTA O ARTIGO 53, INCISO QUARTO DO ATO DAS DISPOSIÇÕES CONSTITUCIONAIS TRANSITORIAS DA CONSTITUIÇÃO FEDERAL - ASSISTENCIA MEDICA, HOSPITALAR E EDUCACIONAL GRATUITA AOS EX-COMBATENTES DA SEGUNDA GUERRA MUNDIAL, EXTENSIVA AOS SEUS DEPENDENTES.
Autor: JAIR BOLSONARO - PPR/RJ.;Data de apresentação: 18/1/1995Ementa: INSTITUI O SERVIÇO MILITAR OBRIGATORIO PARA OS CONCLUDENTES DE CURSO DE TERCEIRO GRAU REALIZADO NA REDE DE ENSINO PUBLICO FEDERAL. Explicação: DETERMINANDO A RAZÃO DE TRES MESES DE SERVIÇO MILITAR PARA CADA SEMESTRE CURSADO NA REDE DE ENSINO PUBLICO FEDERAL). - PODER CONCLUSIVO DAS COMISSÕES - ARTIGO 24, INCISO II.
Autor: JAIR BOLSONARO - PPR/RJ.;Data de apresentação: 22/2/1995Ementa: DISPÕE SOBRE A INSTITUIÇÃO DO DIA DO DESPORTISTA NACIONAL. Explicação: A SER COMEMORADO EM 21 DE MARÇO, DATA DE NASCIMENTO DO ESPORTISTA AYRTON SENNA DA SILVA). - PODER CONCLUSIVO DAS COMISSÕES - ARTIGO 24, INCISO II.
Autor: JAIR BOLSONARO - PPB/RJ.;Data de apresentação: 26/10/1995Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DA FAZENDA SOBRE O CONTRATO DE FINANCIAMENTO MEDIANTE ABERTURA DE CREDITO 95.2.148.3.1 CELEBRADO ENTRE A CHAVAL NAVEGAÇÃO LTDA, E O BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL - BNDES, EM DETRIMENTO DA NAVEGAÇÃO ANTONIO RAMOS S/A - NARSA. Explicação: MINISTRO PEDRO MALAN).
Autor: JAIR BOLSONARO - PPB/RJ.;Data de apresentação: 26/10/1995Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DO PLANEJAMENTO E ORÇAMENTO SOBRE O CONTRATO DE FINANCIAMENTO MEDIANTE ABERTURA DE CREDITO 95.2.148.3.1 CELEBRADO ENTRE A CHAVAL NAVEGAÇÃO LTDA E O BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL - BNDES, EM DETRIMENTO DA NAVEGAÇÃO ANTONIO RAMOS S/A - NARSA. Explicação: MINISTRO JOSE SERRA).
Autor: JAIR BOLSONARO - PPB/RJ.;Data de apresentação: 14/12/1995Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DA ADMINISTRAÇÃO E REFORMA DO ESTADO A RESPEITO DA SITUAÇÃO FUNCIONAL DOS EX-FISCAIS DE TRIBUTAÇÃO DE AÇUCAR E ALCOOL DO EXTINTO IAA. Explicação: MINISTRO BRESSER PEREIRA).
Autor: JAIR BOLSONARO - PPR/RJ.;Data de apresentação: 18/5/1995Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DO PLANEJAMENTO E ORÇAMENTO SOBRE VISITA DO TITULAR DA PASTA A ISRAEL. Explicação: MINISTRO JOSE SERRA).
Autor: JAIR BOLSONARO - PPR/RJ.;Data de apresentação: 24/5/1995Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DO TRABALHO SOBRE A NÃO-UTILIZAÇÃO DE PROVIDENCIA CONTIDA NO QUE DISPÕE O ARTIGO 528 DA CLT (DECRETO-LEI 5452, DE PRIMEIRO DE MAIO DE 1943), QUE PERMITE A INTERVENÇÃO NAS ENTIDADES SINDICAIS QUANDO OCORREREM CIRCUNSTANCIAS OU MOTIVOS RELEVANTES DE SEGURANÇA NACIONAL, DIANTE DO GREVISMO DEFLAGRADO PELOS PETROLEIROS. Explicação: MINISTRO PAULO DE TARSO ALMEIDA PAIVA).
Autor: JAIR BOLSONARO - PPR/RJ.;Data de apresentação: 29/6/1995Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DA AERONAUTICA SOBRE AS PERDAS SALARIAIS OCORRIDAS EM 1987 E 1988. Explicação: MINISTRO MAURO JOSE MIRANDA GANDRA).
Autor: JAIR BOLSONARO - PPR/RJ.;Data de apresentação: 29/6/1995Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DO EXERCITO SOBRE AS PERDAS SALARIAIS OCORRIDAS EM 1987 E 1988. Explicação: MINISTRO ZENILDO GONZAGA ZOROASTRO DE LUCENA).
Autor: JAIR BOLSONARO - PPR/RJ.;Data de apresentação: 29/6/1995Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DA MARINHA SOBRE AS PERDAS SALARIAIS OCORRIDAS EM 1987 E 1988. Explicação: MINISTRO MAURO CESAR RODRIGUES PEREIRA).
Autor: JAIR BOLSONARO - PPR/RJ.;Data de apresentação: 16/8/1995Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DA SAUDE SOBRE CONVENIO ENTRE A UNIÃO E A FUNDAÇÃO CULTURAL E ECOLOGICA ANJOS DO ASFALTO. Explicação: MINISTRO ADIB JATENE).
Autor: JAIR BOLSONARO - PPR/RJ.;Data de apresentação: 26/4/1994Ementa: SUGER AO PODER EXECUTIVO ESTENDER AOS SERVIDORES CIVIS E MILITARES OS EFEITOS PECUNIARIOS DO PROJETO DE DECRETO LEGISLATIVO 413, DE 1994, DECORRENTE DA MEDIDA PROVISORIA 434, DE 1994. Explicação: QUE ESTABELECE A NECESSIDADE DE EXECUÇÃO INCONTINENTI, PELA ADMINISTRAÇÃO PUBLICA DAS MEDIDAS CAUTELARES OU LIMINARES QUE CONCEDERAM PRESTAÇÃO PECUNIARIA, INCLUINDO O PERCENTUAL DE 10,94 POR CENTO, DEVIDO AOS SERVIDORES DO JUDICIARIO E LEGISLATIVO APURADOS NA CONVERSÃO DOS SALARIOS COM DATA BASE NO DIA 30 DE CADA MES E NÃO NO DIA 20).
Autor: JAIR BOLSONARO - PPR/RJ.;Data de apresentação: 13/4/1994Ementa: MODIFICA OS INCISOS I, II E III DO ARTIGO SEGUNDO DA LEI 8004, DE 14 DE MARÇO DE 1990, QUE 'DISPÕE SOBRE TRANSFERENCIA DE FINANCIAMENTO NO AMBITO DO SISTEMA FINANCEIRO DA HABITAÇÃO, E DA OUTRAS PROVIDENCIAS'. Explicação: ALTERANDO A DATA DOS CONTRATOS E OS VALORES DE REFERENCIA DE FINANCIAMENTO - VRF, COM O OBJETIVO DE ATENDER MUTUARIO DO SISTEMA FINANCEIRO DA HABITAÇÃO QUANDO DA TRANSFERENCIA).
Autor: JAIR BOLSONARO - PPR/RJ.;Data de apresentação: 30/6/1994Ementa: DISPÕE SOBRE A INSTITUIÇÃO DE GRATIFICAÇÃO DE ATIVIDADE MILITAR PARA AS PRAÇAS PRESTADORAS DE SERVIÇO MILITAR INICIAL.
Autor: JAIR BOLSONARO - PPR/RJ.;Data de apresentação: 30/6/1994Ementa: RESTABELECE O BENEFICIO DA LEI 8237, DE 30 DE SETEMBRO DE 1991, AOS SERVIDORES MILITARES.
Autor: JAIR BOLSONARO - PPR/RJ.;Data de apresentação: 2/3/1991Ementa: REQUER, NA FORMA DO ARTIGO 144, C/C ARTIGO 132, PARAGRAFO SEGUNDO, DO REGIMENTO INTERNO, QUE O PROJETO DE LEI 1472/91, DE SUA AUTORIA, SEJA APRECIADO EM PLENARIO, QUANTO A SUA CONSTITUCIONALIDADE, EM FACE DO PARECER CONTRARIO DA COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA E DE REDAÇÃO.
Autor: JAIR BOLSONARO - PPR/RJ.;Data de apresentação: 30/3/1994Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DA FAZENDA SOBRE ATRASO DE PAGAMENTO DOS INATIVOS E PENSIONISTAS DA POLICIA MILITAR E CORPO DE BOMBEIROS MILITAR DO ANTIGO DISTRITO FEDERAL - RIO DE JANEIRO. Explicação: MINISTRO FERNANDO HENRIQUE CARDOSO).
Autor: JAIR BOLSONARO - PPR/RJ.;Data de apresentação: 11/5/1994Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DA EDUCAÇÃO E DO DESPORTO SOBRE RAZÕES DO NÃO-ENQUADRAMENTO DOS SUPERVISORES DE VIGILANCIA EM NIVEL SUPERIOR, A EXEMPLO DOS DEMAIS SUPERVISORES CONSTANTES DO INFORME RH 005/92, DA FUNDAÇÃO ROQUETTE PINTO. Explicação: MINISTRO MURILIO HINGEL).
Autor: Jair Bolsonaro - PPR/RJ.;Data de apresentação: 19/10/1993Ementa: Torna sem efeito o Decreto de 25 de maio de 1992, que homologa a demarcação administrativa da terra indígena Yanomani nos estados de Roraima e Amazonas
Autor: JAIR BOLSONARO - PPR/RJ.;Data de apresentação: 11/8/1993Ementa: DISPÕE SOBRE O INDICADOR DE CORREÇÃO DAS PRESTAÇÕES DE IMOVEIS ADQUIRIDOS JUNTO AOS AGENTES DO SISTEMA FINANCEIRO POR EQUIVALENCIA SALARIAL E DA OUTRAS PROVIDENCIAS.
Autor: JAIR BOLSONARO - PPR/RJ.;Data de apresentação: 11/8/1993Ementa: DISPÕE SOBRE O REGISTRO NACIONAL DE CONTROLE DE ARMAS DE FOGO, PORTE DE ARMAS E DA OUTRAS PROVIDENCIAS.
Autor: Jair Bolsonaro - PPR/RJ.;Data de apresentação: 11/8/1993Ementa: Dispõe sobre advertência a ser incluída nos rótulos de bebidas alcoólicas e nos estabelecimentos que comercializam o produto e dá outras providências
Autor: JAIR BOLSONARO - PPR/RJ.;Data de apresentação: 11/8/1993Ementa: ACRESCENTA DISPOSITIVOS A LEI Nº 8.069, DE 13 DE JULHO DE 1990 - ESTATUTO DA CRIANÇA E DO ADOLESCENTE, E DA OUTRAS PROVIDENCIAS. Explicação: DETERMINANDO O RECOLHIMENTO DE MENINOS DE RUA PARA ENCAMINHAMENTO AOS PAIS OU RESPONSAVEIS. - PODER CONCLUSIVO DAS COMISSÕES - ARTIGO 24, INCISO II.
Autor: JAIR BOLSONARO - PPR/RJ.;Data de apresentação: 27/10/1993Ementa: DISPÕE SOBRE A IDENTIFICAÇÃO PREVIA EM BILHETES DE APOSTAS E SIMILARES E DA OUTRAS PROVIDENCIAS.
Autor: JAIR BOLSONARO - PPR/RJ.;Data de apresentação: 25/11/1993Ementa: DISPÕE SOBRE A REALIZAÇÃO DE LAQUEADURA TUBARIA E VASECTOMIA PARA FINS DE PLANEJAMENTO FAMILIAR E CONTROLE DE NATALIDADE E DA OUTRAS PROVIDENCIAS.
Autor: JAIR BOLSONARO - PPR/RJ.;Data de apresentação: 28/9/1993Ementa: REQUER, NA FORMA DO ARTIGO 164, PARAGRAFO SEGUNDO, DO REGIMENTO INTERNO, A MANIFESTAÇÃO DO PLENARIO SOBRE A PREJUDICIALIDADE DO PDC 170/92.
Autor: JAIR BOLSONARO - PDC/RJ.;Data de apresentação: 17/3/1993Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DA FAZENDA SOBRE ATRASO NO PAGAMENTO A INATIVOS E PENSIONISTAS DA PMERJ. Explicação: MINISTRO ELISEU REZENDE). BLOCO 1.
Autor: JAIR BOLSONARO - PPR/RJ.;Data de apresentação: 23/11/1993Ementa: SOLICITA INFORMAÇÕES AO MINISTERIO DA FAZENDA SOBRE CUMPRIMENTO DE TERMO ADITIVO FIRMADO ENTRE A UNIÃO E O ESTADO DO RIO DE JANEIRO, ALTERANDO CONVENIO ANTERIOR ADITADO EM 07 DE JANEIRO DE 1970. Explicação: MINISTRO FERNANDO HENRIQUE CARDOSO).
Autor: JAIR BOLSONARO - PDC/RJ.;Data de apresentação: 30/4/1992Ementa: REVOGA A PORTARIA 580, DE 15 DE NOVEMBRO DE 1991, DO MINISTRO DE ESTADO DA JUSTIÇA. Explicação: REVOGANDO A PORTARIA QUE DECLARA COMO DE POSSE PERMANENTE INDIGENA, PARA EFEITO DE DEMARCAÇÃO, A TERRA OCUPADA PELO GRUPO INDIGENA YANOMAMI).
